usercode,created,timestamp,answers,version,mode,key,wordNum,randomImage_idx
E7C3HZA9,2015-03-05T14:59:29,"[""2015-03-05T14:53:21.513Z"",""2015-03-05T14:54:16.250Z"",""2015-03-05T14:55:31.826Z"",""2015-03-05T14:57:04.068Z"",""2015-03-05T14:58:48.622Z"",""2015-03-05T14:59:29.083Z""]","[{""topicIndex"":""33"",""mode"":""word"",""short"":""Education"",""long"":""As people age they learn to communicate better."",""conf"":""3"",""duration"":54.737},{""topicIndex"":""11"",""mode"":""word"",""short"":""intuition"",""long"":""People who know each other think the same so they do not need to speak as much."",""conf"":""2"",""duration"":75.576},{""topicIndex"":""26"",""mode"":""word"",""short"":""Album release"",""long"":""A band has put out an album of jazz music."",""conf"":""5"",""duration"":92.242},{""topicIndex"":""5"",""mode"":""word"",""short"":""hotel food"",""long"":""In cities good restaurants and bars can be in hotels."",""conf"":""4"",""duration"":104.554},{""topicIndex"":""28"",""mode"":""word"",""short"":""USA nuclear power"",""long"":""The United States is a world wide, international, nuclear power."",""conf"":""5"",""duration"":40.461}]",4,word,5893492114980864,5,5
APZSH3RA,2015-03-03T13:25:11,"[""2015-03-03T13:22:28.234Z"",""2015-03-03T13:23:36.004Z"",""2015-03-03T13:23:55.091Z"",""2015-03-03T13:24:19.594Z"",""2015-03-03T13:24:44.169Z"",""2015-03-03T13:25:14.230Z""]","[{""topicIndex"":""1"",""mode"":""histogram"",""short"":""Health Insurance"",""long"":""I believe this article is about discussing new health insurance policy's within a state, possibly an election is occurring soon/"",""conf"":""4"",""duration"":67.77},{""topicIndex"":""19"",""mode"":""histogram"",""short"":""Book Review"",""long"":""This is a book review written by an author in English."",""conf"":""4"",""duration"":19.087},{""topicIndex"":""46"",""mode"":""histogram"",""short"":""School"",""long"":""I believe this is talking about a school where people can go to learn for free."",""conf"":""3"",""duration"":24.503},{""topicIndex"":""28"",""mode"":""histogram"",""short"":""Nuclear War"",""long"":""This is an article written about United States foreign affairs with other countries."",""conf"":""4"",""duration"":24.575},{""topicIndex"":""18"",""mode"":""histogram"",""short"":""Cities"",""long"":""This article is about cities in California and Chicago"",""conf"":""4"",""duration"":30.061}]",4,histogram,5896851047841792,20,1
UCX9QJLA,2015-03-05T16:07:28,"[""2015-03-05T16:01:45.757Z"",""2015-03-05T16:04:26.468Z"",""2015-03-05T16:05:11.557Z"",""2015-03-05T16:05:45.145Z"",""2015-03-05T16:06:54.850Z"",""2015-03-05T16:07:28.283Z""]","[{""topicIndex"":""33"",""mode"":""histogram"",""short"":""job availability, economy"",""long"":""more work is available"",""conf"":""2"",""duration"":160.711},{""topicIndex"":""47"",""mode"":""histogram"",""short"":""tax for companies"",""long"":""the government has added a new tax for companies"",""conf"":""3"",""duration"":45.089},{""topicIndex"":""13"",""mode"":""histogram"",""short"":""police brutality"",""long"":""police officers have killed another citizen"",""conf"":""4"",""duration"":33.588},{""topicIndex"":""2"",""mode"":""histogram"",""short"":""popular tv show"",""long"":""A lot of people watched a television show"",""conf"":""3"",""duration"":69.705},{""topicIndex"":""17"",""mode"":""histogram"",""short"":""legal news"",""long"":""A popular trial has further developed"",""conf"":""3"",""duration"":33.433}]",4,histogram,5897031704903680,10,3
AWPDEXU8,2015-03-05T21:00:28,"[""2015-03-05T20:55:53.463Z"",""2015-03-05T20:57:00.738Z"",""2015-03-05T20:58:12.076Z"",""2015-03-05T20:58:58.790Z"",""2015-03-05T20:59:35.585Z"",""2015-03-05T21:00:24.514Z""]","[{""topicIndex"":""19"",""mode"":""histogram"",""short"":""biography"",""long"":""These words represent articles about a person's, or people's, biography."",""conf"":""4"",""duration"":67.275},{""topicIndex"":""31"",""mode"":""histogram"",""short"":""choosing a restaurant"",""long"":""These words are from articles about where to find good restaurants."",""conf"":""4"",""duration"":71.338},{""topicIndex"":""2"",""mode"":""histogram"",""short"":""entertainment and media"",""long"":""These words represent articles about what people like to watch and listen to."",""conf"":""4"",""duration"":46.714},{""topicIndex"":""43"",""mode"":""histogram"",""short"":""families"",""long"":""These words represent newspaper articles discussing families and family life."",""conf"":""4"",""duration"":36.795},{""topicIndex"":""41"",""mode"":""histogram"",""short"":""international news"",""long"":""These words represent articles about politics and international news."",""conf"":""4"",""duration"":48.929}]",4,histogram,5897415030734848,5,5
J9XOZHHE,2015-03-03T02:49:01,"[""2015-03-03T02:43:52.822Z"",""2015-03-03T02:45:11.318Z"",""2015-03-03T02:45:39.557Z"",""2015-03-03T02:45:59.063Z"",""2015-03-03T02:46:19.172Z"",""2015-03-03T02:46:39.581Z"",""2015-03-03T02:46:47.751Z"",""2015-03-03T02:46:52.530Z"",""2015-03-03T02:47:01.649Z"",""2015-03-03T02:47:16.944Z"",""2015-03-03T02:47:39.560Z"",""2015-03-03T02:47:42.441Z"",""2015-03-03T02:47:44.097Z"",""2015-03-03T02:47:45.337Z"",""2015-03-03T02:47:45.580Z"",""2015-03-03T02:47:59.215Z"",""2015-03-03T02:48:07.678Z"",""2015-03-03T02:49:13.074Z""]","[{""topicIndex"":""39"",""mode"":""word"",""short"":""environmental"",""long"":""These words represent environmental things."",""conf"":""2"",""duration"":78.496},{""topicIndex"":""27"",""mode"":""word"",""short"":""fashion"",""long"":""These words have to do with the fashion industry."",""conf"":""2"",""duration"":28.239},{""topicIndex"":""43"",""mode"":""word"",""short"":""family"",""long"":""These words have to do with families."",""conf"":""3"",""duration"":19.506},{""topicIndex"":""35"",""mode"":""word"",""short"":""business"",""long"":""These words have to do with corporate business."",""conf"":""4"",""duration"":20.109},{""topicIndex"":""14"",""mode"":""word"",""short"":""healthcare"",""long"":""These words have to do with health care industry."",""conf"":""4"",""duration"":20.409}]",4,word,5898072429166592,10,5
DE7R65PM,2015-03-03T08:25:27,"[""2015-03-03T08:23:33.381Z"",""2015-03-03T08:23:48.711Z"",""2015-03-03T08:24:04.789Z"",""2015-03-03T08:24:18.002Z"",""2015-03-03T08:24:36.677Z"",""2015-03-03T08:24:50.458Z""]","[{""topicIndex"":""19"",""mode"":""wordcloud"",""short"":""books"",""long"":""Stories within a book"",""conf"":""2"",""duration"":15.33},{""topicIndex"":""47"",""mode"":""wordcloud"",""short"":""federal system"",""long"":""These are parts of Congress"",""conf"":""3"",""duration"":16.078},{""topicIndex"":""3"",""mode"":""wordcloud"",""short"":""Church"",""long"":""These are parts of catholicism"",""conf"":""2"",""duration"":13.213},{""topicIndex"":""1"",""mode"":""wordcloud"",""short"":""insurance"",""long"":""These are parts of health care"",""conf"":""2"",""duration"":18.675},{""topicIndex"":""46"",""mode"":""wordcloud"",""short"":""Activities"",""long"":""Activities for kids to do on a weekend"",""conf"":""3"",""duration"":13.781}]",4,wordcloud,5899531107434496,20,5
HT7XQPRS,2015-03-03T08:24:48,"[""2015-03-03T08:10:31.625Z"",""2015-03-03T08:13:02.728Z"",""2015-03-03T08:16:56.545Z"",""2015-03-03T08:19:35.385Z"",""2015-03-03T08:21:40.980Z"",""2015-03-03T08:24:47.937Z""]","[{""topicIndex"":""46"",""mode"":""word"",""short"":""Free Arts Center"",""long"":""There is an upcoming arts center event that is free to visit and features street art."",""conf"":""3"",""duration"":151.103},{""topicIndex"":""35"",""mode"":""word"",""short"":""Company Chief Executive"",""long"":""An article detailing the happenings of the chief executive of a business company."",""conf"":""3"",""duration"":233.817},{""topicIndex"":""29"",""mode"":""word"",""short"":""Stores Misstated Advertising"",""long"":""An article about a chain of stores receiving backlash over not honoring a deal shown in misstated advertising."",""conf"":""4"",""duration"":158.84},{""topicIndex"":""40"",""mode"":""word"",""short"":""Team Basketball Game"",""long"":""An article about the player who scored the most points for his team in the recent local basketball games."",""conf"":""4"",""duration"":125.595},{""topicIndex"":""6"",""mode"":""word"",""short"":""American President Bush "",""long"":""President Bush delivers an update regarding how he feels about the war in Iraq and its effects on the American society."",""conf"":""4"",""duration"":186.957}]",4,word,5900520023654400,5,1
LACRS15S,2015-03-05T16:30:14,"[""2015-03-05T16:22:21.106Z"",""2015-03-05T16:26:36.263Z"",""2015-03-05T16:27:46.785Z"",""2015-03-05T16:28:30.905Z"",""2015-03-05T16:29:16.315Z"",""2015-03-05T16:30:13.903Z""]","[{""topicIndex"":""10"",""mode"":""topic-in-a-box"",""short"":""Olympics in America"",""long"":""The united states will hold the olympic winter games this year with mountain ski races instead of the world golf games"",""conf"":""4"",""duration"":255.157},{""topicIndex"":""44"",""mode"":""topic-in-a-box"",""short"":""Family"",""long"":""How families are created"",""conf"":""4"",""duration"":70.522},{""topicIndex"":""43"",""mode"":""topic-in-a-box"",""short"":""Beloved Husband Funeral"",""long"":""Beloved late husband is survived by wife"",""conf"":""4"",""duration"":44.12},{""topicIndex"":""40"",""mode"":""topic-in-a-box"",""short"":""Global Fuels"",""long"":""Need to created more environmental power"",""conf"":""3"",""duration"":45.41},{""topicIndex"":""6"",""mode"":""topic-in-a-box"",""short"":""Night Life"",""long"":""Night life filled with bars and hotels"",""conf"":""4"",""duration"":57.588}]",4,topic-in-a-box,5901251241836544,10,3
7O8UTM8M,2015-03-05T21:24:30,"[""2015-03-05T21:22:03.727Z"",""2015-03-05T21:22:31.661Z"",""2015-03-05T21:22:54.626Z"",""2015-03-05T21:23:26.884Z"",""2015-03-05T21:23:58.483Z"",""2015-03-05T21:24:19.206Z""]","[{""topicIndex"":""1"",""mode"":""wordcloud"",""short"":""Health Insurance"",""long"":""This is about a state sponsored health insurance."",""conf"":""3"",""duration"":27.934},{""topicIndex"":""19"",""mode"":""wordcloud"",""short"":""Biography"",""long"":""This is a review of a biography of someone."",""conf"":""4"",""duration"":22.965},{""topicIndex"":""44"",""mode"":""wordcloud"",""short"":""Drama"",""long"":""This is about a theatre for various artistic events."",""conf"":""2"",""duration"":32.258},{""topicIndex"":""29"",""mode"":""wordcloud"",""short"":""Apology"",""long"":""This is about a mistake and apology in a news article."",""conf"":""3"",""duration"":31.599},{""topicIndex"":""11"",""mode"":""wordcloud"",""short"":""Knowledge"",""long"":""This is about how little most people know."",""conf"":""2"",""duration"":20.723}]",4,wordcloud,5903673066520576,5,2
IVNWW8R7,2015-03-05T16:53:48,"[""2015-03-05T16:33:19.155Z"",""2015-03-05T16:35:46.151Z"",""2015-03-05T16:38:08.757Z"",""2015-03-05T16:41:58.952Z"",""2015-03-05T16:50:33.157Z"",""2015-03-05T16:53:47.990Z""]","[{""topicIndex"":""46"",""mode"":""histogram"",""short"":""location arts center"",""long"":""location of the free arts center"",""conf"":""4"",""duration"":146.996},{""topicIndex"":""47"",""mode"":""histogram"",""short"":""Federal taxes"",""long"":""federal tax laws must be paid"",""conf"":""3"",""duration"":142.606},{""topicIndex"":""26"",""mode"":""histogram"",""short"":""music"",""long"":""Jazz band plays and sings on album"",""conf"":""4"",""duration"":230.195},{""topicIndex"":""3"",""mode"":""histogram"",""short"":""religion"",""long"":""faith can be practiced in various christian and jewish instutions."",""conf"":""3"",""duration"":514.205},{""topicIndex"":""35"",""mode"":""histogram"",""short"":""company's C.E.O."",""long"":""Name of a companies C.E.O."",""conf"":""3"",""duration"":194.833}]",4,histogram,5904523470045184,5,4
915CUC66,,"[""2015-03-01T04:28:31.998Z"",""2015-03-01T04:29:56.835Z"",""2015-03-01T04:31:01.827Z"",""2015-03-01T04:31:50.299Z"",""2015-03-01T04:33:01.614Z"",""2015-03-01T04:33:37.063Z""]","[{""topicIndex"":""26"",""short"":""Music"",""long"":""Has something to do with music."",""conf"":""4""},{""topicIndex"":""13"",""short"":""Cop killing"",""long"":""A cop shot a black male."",""conf"":""4""},{""topicIndex"":""15"",""short"":""Art"",""long"":""Some type of art festival is going on."",""conf"":""4""},{""topicIndex"":""29"",""short"":""Presidential Campaign 2016"",""long"":""A candidate had false advertising for his/her campaign"",""conf"":""4""},{""topicIndex"":""40"",""short"":""Sports"",""long"":""Something to do with sports news."",""conf"":""4""}]",1,word,5906343730872320,20,2
5A9GINSM,,"[""2015-03-01T01:54:44.754Z"",""2015-03-01T01:55:40.685Z"",""2015-03-01T01:56:28.642Z"",""2015-03-01T01:57:26.818Z"",""2015-03-01T01:58:08.147Z"",""2015-03-01T01:58:44.129Z""]","[{""topicIndex"":""24"",""short"":""FOOTBALL SUPER BOWL"",""long"":""THE FOOTBALL SUPER BOWL GAME."",""conf"":""3""},{""topicIndex"":""10"",""short"":""INTERNATIONAL AIRPORT SECURITY"",""long"":""TRAVEL WITH CONFIDENCE BECASUE OF AIRPORT SECURITY."",""conf"":""2""},{""topicIndex"":""9"",""short"":""SKI IN MOUNTAINS"",""long"":""THE STATES HAVE GREAT SKIING IN THE MOUNTAINS."",""conf"":""1""},{""topicIndex"":""4"",""short"":""TOMORROW TRAVEL"",""long"":""WILL TRAVEL TOMORROW TO TOWN."",""conf"":""1""},{""topicIndex"":""6"",""short"":""PRESIDENT BUSH IRAQ"",""long"":""PRESIDENT BUSH SENDS TROOPS TO IRAG."",""conf"":""3""}]",1,word,5914383909650432,5,3
Z15SWD3I,,"[""2015-03-01T01:04:31.094Z"",""2015-03-01T01:05:42.612Z"",""2015-03-01T01:06:17.323Z"",""2015-03-01T01:06:41.895Z"",""2015-03-01T01:07:13.649Z"",""2015-03-01T01:07:49.453Z""]","[{""topicIndex"":""8"",""short"":""Market Prices"",""long"":""Sales increase market prices"",""conf"":""4""},{""topicIndex"":""13"",""short"":""Police Officers Killers"",""long"":""Men charged yesterday for attempted murder of police officers"",""conf"":""4""},{""topicIndex"":""45"",""short"":""Ford Car Recall"",""long"":""Ford car design flawed, detroit vehicles recalled"",""conf"":""5""},{""topicIndex"":""37"",""short"":""Political Election"",""long"":""The last presidential election favored the democratic political party"",""conf"":""4""},{""topicIndex"":""6"",""short"":""War in Iraq"",""long"":""President Bush was the reason we sent more military troops to Iraq"",""conf"":""4""}]",1,word,5917501787471872,10,1
Y8IL9C8V,,"[[""2015-02-20T03:25:57.856Z"",""2015-02-20T03:29:35.044Z"",""2015-02-20T03:30:58.511Z"",""2015-02-20T03:31:27.206Z"",""2015-02-20T03:32:35.756Z"",""2015-02-20T03:33:27.379Z""],[""2015-02-20T03:25:57.856Z"",""2015-02-20T03:29:35.044Z"",""2015-02-20T03:30:58.511Z"",""2015-02-20T03:31:27.206Z"",""2015-02-20T03:32:35.756Z"",""2015-02-20T03:33:27.379Z""],[""2015-02-20T03:25:57.856Z"",""2015-02-20T03:29:35.044Z"",""2015-02-20T03:30:58.511Z"",""2015-02-20T03:31:27.206Z"",""2015-02-20T03:32:35.756Z"",""2015-02-20T03:33:27.379Z""],[""2015-02-20T03:25:57.856Z"",""2015-02-20T03:29:35.044Z"",""2015-02-20T03:30:58.511Z"",""2015-02-20T03:31:27.206Z"",""2015-02-20T03:32:35.756Z"",""2015-02-20T03:33:27.379Z""],[""2015-02-20T03:25:57.856Z"",""2015-02-20T03:29:35.044Z"",""2015-02-20T03:30:58.511Z"",""2015-02-20T03:31:27.206Z"",""2015-02-20T03:32:35.756Z"",""2015-02-20T03:33:27.379Z""]]","[{""topicIndex"":""46"",""short"":""World leaders politics"",""long"":""The United States and Iran and Israel are involved in something political."",""conf"":""4""},{""topicIndex"":""8"",""short"":""Set in old ways"",""long"":""Being set in old ways, new ways are hard to start."",""conf"":""4""},{""topicIndex"":""22"",""short"":""Family new york"",""long"":""A family with mother, father, son, children, daughter, are in New York."",""conf"":""4""},{""topicIndex"":""17"",""short"":""American history war"",""long"":""The history of America and it's wars says that it is a world power."",""conf"":""4""},{""topicIndex"":""6"",""short"":""Australian open williams"",""long"":""Williams wins Australian open in spite of situation in New Orleans from Katrina."",""conf"":""4""}]",,wordcloud,5917793308377088,10,3
ZX8X6WLX,2015-03-06T01:33:15,"[""2015-03-06T01:28:27.130Z"",""2015-03-06T01:29:44.269Z"",""2015-03-06T01:31:05.113Z"",""2015-03-06T01:31:43.733Z"",""2015-03-06T01:32:37.841Z"",""2015-03-06T01:33:14.845Z""]","[{""topicIndex"":""19"",""mode"":""histogram"",""short"":""Book review"",""long"":""The newspaper article is a book review of someone who lived through a war's life story. "",""conf"":""4"",""duration"":77.139},{""topicIndex"":""0"",""mode"":""histogram"",""short"":""Dog nutrition"",""long"":""The article discusses nutrition/food for dogs, and possibly how cigarettes affect them."",""conf"":""3"",""duration"":80.844},{""topicIndex"":""9"",""mode"":""histogram"",""short"":""Winter Olympics"",""long"":""The article is about international sports competitions or training for such events."",""conf"":""3"",""duration"":38.62},{""topicIndex"":""36"",""mode"":""histogram"",""short"":""New York buildings"",""long"":""New buildings/parks/public spaces are being created in New York state."",""conf"":""4"",""duration"":54.108},{""topicIndex"":""24"",""mode"":""histogram"",""short"":""American Football Game"",""long"":""The article is a sports article about superbowl football teams."",""conf"":""4"",""duration"":37.004}]",4,histogram,5919566056128512,20,5
J55T8XUF,2015-03-05T20:38:42,"[""2015-03-05T20:36:58.754Z"",""2015-03-05T20:37:13.157Z"",""2015-03-05T20:37:41.300Z"",""2015-03-05T20:37:57.649Z"",""2015-03-05T20:38:22.870Z"",""2015-03-05T20:38:45.394Z""]","[{""topicIndex"":""9"",""mode"":""wordcloud"",""short"":""Mountain vacation ski"",""long"":""A ski trip vacation in the mountains"",""conf"":""5"",""duration"":14.403},{""topicIndex"":""33"",""mode"":""wordcloud"",""short"":""people opinion better"",""long"":""Gauging people's opinions about something"",""conf"":""2"",""duration"":28.143},{""topicIndex"":""13"",""mode"":""wordcloud"",""short"":""officer police brutality"",""long"":""Police brutality article about a killing yesterday"",""conf"":""4"",""duration"":16.349},{""topicIndex"":""36"",""mode"":""wordcloud"",""short"":""park building street"",""long"":""Something about a park in a downtown area"",""conf"":""4"",""duration"":25.221},{""topicIndex"":""48"",""mode"":""wordcloud"",""short"":""baseball contract team"",""long"":""Sport related article relating to player contracts"",""conf"":""4"",""duration"":22.524}]",4,wordcloud,5919805500555264,5,4
6UX2QLNT,2015-03-03T01:00:16,"[""2015-03-03T00:55:58.401Z"",""2015-03-03T00:57:05.001Z"",""2015-03-03T00:57:43.946Z"",""2015-03-03T00:58:21.964Z"",""2015-03-03T00:58:54.386Z"",""2015-03-03T00:59:47.037Z"",""2015-03-03T00:59:52.244Z"",""2015-03-03T00:59:56.645Z"",""2015-03-03T00:59:59.949Z"",""2015-03-03T00:59:59.982Z"",""2015-03-03T01:00:00.389Z"",""2015-03-03T01:00:01.294Z"",""2015-03-03T01:00:01.537Z"",""2015-03-03T01:00:21.418Z"",""2015-03-03T01:00:22.038Z"",""2015-03-03T01:00:22.069Z"",""2015-03-03T01:00:22.493Z"",""2015-03-03T01:00:22.525Z""]","[{""topicIndex"":""8"",""mode"":""histogram"",""short"":""Stock Market"",""long"":""The current and future state of the stock market"",""conf"":""5"",""duration"":66.6},{""topicIndex"":""45"",""mode"":""histogram"",""short"":""Cars"",""long"":""Ratings of various cars."",""conf"":""4"",""duration"":38.945},{""topicIndex"":""37"",""mode"":""histogram"",""short"":""The US Government"",""long"":""The United States Government"",""conf"":""5"",""duration"":38.018},{""topicIndex"":""14"",""mode"":""histogram"",""short"":""healthcare"",""long"":""The state of healthcare."",""conf"":""5"",""duration"":32.422},{""topicIndex"":""7"",""mode"":""histogram"",""short"":""housing market"",""long"":""The housing market."",""conf"":""3"",""duration"":52.651}]",4,histogram,5920749856489472,5,2
UNKUHUQN,2015-03-03T08:23:33,"[""2015-03-03T08:20:35.211Z"",""2015-03-03T08:20:58.354Z"",""2015-03-03T08:21:39.310Z"",""2015-03-03T08:22:05.188Z"",""2015-03-03T08:22:26.616Z"",""2015-03-03T08:22:56.535Z""]","[{""topicIndex"":""46"",""mode"":""word"",""short"":""Arts Center"",""long"":""Free Arts Center on the street"",""conf"":""4"",""duration"":23.143},{""topicIndex"":""47"",""mode"":""word"",""short"":""Federal Government"",""long"":""A law by the Government concerning money and taxes."",""conf"":""5"",""duration"":40.956},{""topicIndex"":""13"",""mode"":""word"",""short"":""Officers Killed"",""long"":""A man killed police officers yesterday."",""conf"":""4"",""duration"":25.878},{""topicIndex"":""14"",""mode"":""word"",""short"":""Medical Research"",""long"":""Medical research have found a drug for certain health conditions."",""conf"":""5"",""duration"":21.428},{""topicIndex"":""29"",""mode"":""word"",""short"":""Advertising Article"",""long"":""An advertising article misstated something about a store."",""conf"":""4"",""duration"":29.919}]",4,word,5922810903920640,5,4
E6GW3S1H,2015-03-05T17:14:01,"[""2015-03-05T17:09:40.971Z"",""2015-03-05T17:10:39.903Z"",""2015-03-05T17:11:18.360Z"",""2015-03-05T17:12:05.455Z"",""2015-03-05T17:13:12.832Z"",""2015-03-05T17:13:59.680Z""]","[{""topicIndex"":""42"",""mode"":""topic-in-a-box"",""short"":""Jihad Crimes"",""long"":""The words represent jihad crimes in the Middle East."",""conf"":""5"",""duration"":58.932},{""topicIndex"":""37"",""mode"":""topic-in-a-box"",""short"":""Architecture"",""long"":""The words represent architecture in New York."",""conf"":""4"",""duration"":38.457},{""topicIndex"":""7"",""mode"":""topic-in-a-box"",""short"":""President Bush Presidency"",""long"":""The words refer to the George Bush presidency in the United States. "",""conf"":""5"",""duration"":47.095},{""topicIndex"":""48"",""mode"":""topic-in-a-box"",""short"":""United States Finances"",""long"":""The words refer to United States governments financial system."",""conf"":""5"",""duration"":67.377},{""topicIndex"":""34"",""mode"":""topic-in-a-box"",""short"":""Social Work Career"",""long"":""The concept is how a social worker makes positive differences in people's lives."",""conf"":""5"",""duration"":46.848}]",4,topic-in-a-box,5923419983970304,20,2
8XFXUVK4,,"[[""2015-02-20T05:47:54.992Z"",""2015-02-20T05:49:13.760Z"",""2015-02-20T05:49:55.222Z"",""2015-02-20T05:50:33.352Z"",""2015-02-20T05:50:58.094Z"",""2015-02-20T05:51:19.269Z""],[""2015-02-20T05:47:54.992Z"",""2015-02-20T05:49:13.760Z"",""2015-02-20T05:49:55.222Z"",""2015-02-20T05:50:33.352Z"",""2015-02-20T05:50:58.094Z"",""2015-02-20T05:51:19.269Z""],[""2015-02-20T05:47:54.992Z"",""2015-02-20T05:49:13.760Z"",""2015-02-20T05:49:55.222Z"",""2015-02-20T05:50:33.352Z"",""2015-02-20T05:50:58.094Z"",""2015-02-20T05:51:19.269Z""],[""2015-02-20T05:47:54.992Z"",""2015-02-20T05:49:13.760Z"",""2015-02-20T05:49:55.222Z"",""2015-02-20T05:50:33.352Z"",""2015-02-20T05:50:58.094Z"",""2015-02-20T05:51:19.269Z""],[""2015-02-20T05:47:54.992Z"",""2015-02-20T05:49:13.760Z"",""2015-02-20T05:49:55.222Z"",""2015-02-20T05:50:33.352Z"",""2015-02-20T05:50:58.094Z"",""2015-02-20T05:51:19.269Z""]]","[{""topicIndex"":""18"",""short"":""New Year Market"",""long"":""The New Year brings a billion dollar market."",""conf"":""4""},{""topicIndex"":""32"",""short"":""Million Sales Market"",""long"":""The company made one million in sales this year."",""conf"":""4""},{""topicIndex"":""37"",""short"":""Center Street Avenue"",""long"":""The free food was in the center of the street."",""conf"":""2""},{""topicIndex"":""0"",""short"":""American Military"",""long"":""The American military are in Iraq."",""conf"":""4""},{""topicIndex"":""41"",""short"":""West Street Jazz"",""long"":""The best jazz music is on West Street."",""conf"":""4""}]",,wordcloud,5924029064019968,5,5
FH190Z6W,2015-03-03T07:35:54,"[""2015-03-03T07:33:25.908Z"",""2015-03-03T07:33:44.871Z"",""2015-03-03T07:34:19.537Z"",""2015-03-03T07:34:46.755Z"",""2015-03-03T07:35:30.968Z"",""2015-03-03T07:35:54.119Z""]","[{""topicIndex"":""46"",""mode"":""word"",""short"":""Art center"",""long"":""An article that lists free art centers in the area."",""conf"":""3"",""duration"":18.963},{""topicIndex"":""0"",""mode"":""word"",""short"":""cooking fish"",""long"":""An article about the techniques used when cooking fish."",""conf"":""3"",""duration"":34.666},{""topicIndex"":""45"",""mode"":""word"",""short"":""Ford automotive"",""long"":""An article about Ford automotive and their products."",""conf"":""4"",""duration"":27.218},{""topicIndex"":""36"",""mode"":""word"",""short"":""local infrastructure"",""long"":""An article about local public infrastructure, which includes buildings, streets, centers and parks."",""conf"":""4"",""duration"":44.213},{""topicIndex"":""18"",""mode"":""word"",""short"":""California cities"",""long"":""An article about important cities in California."",""conf"":""2"",""duration"":23.151}]",4,word,5924460708233216,5,4
3WN47Y4C,2015-03-05T20:51:33,"[""2015-03-05T20:45:37.895Z"",""2015-03-05T20:47:14.130Z"",""2015-03-05T20:48:04.672Z"",""2015-03-05T20:48:44.024Z"",""2015-03-05T20:49:38.821Z"",""2015-03-05T20:51:34.275Z""]","[{""topicIndex"":""1"",""mode"":""wordcloud"",""short"":""The Affordable Care Act"",""long"":""Governor's criticism of Obama Care "",""conf"":""5"",""duration"":96.235},{""topicIndex"":""32"",""mode"":""wordcloud"",""short"":""Martin's life"",""long"":""A veteran became a writer and died"",""conf"":""5"",""duration"":50.542},{""topicIndex"":""30"",""mode"":""wordcloud"",""short"":""Iraqi vs. America"",""long"":""How America mediated the iraqi civil war."",""conf"":""5"",""duration"":39.352},{""topicIndex"":""41"",""mode"":""wordcloud"",""short"":""Saddam Hussein's Fall"",""long"":""Saddam Hussein's fall from government and his crimes and execution"",""conf"":""5"",""duration"":54.797},{""topicIndex"":""25"",""mode"":""wordcloud"",""short"":""School to College Transfer"",""long"":""How education between highschool and college differ"",""conf"":""5"",""duration"":115.454}]",4,wordcloud,5924777730506752,10,2
WPM3C0PS,2015-03-07T21:06:47,"[""2015-03-07T21:00:38.375Z"",""2015-03-07T21:02:50.763Z"",""2015-03-07T21:04:25.591Z"",""2015-03-07T21:05:08.030Z"",""2015-03-07T21:05:56.024Z"",""2015-03-07T21:06:47.064Z""]","[{""topicIndex"":""11"",""mode"":""topic-in-a-box"",""short"":""air travel"",""long"":""air travel to tropical destinations"",""conf"":""5"",""duration"":132.388},{""topicIndex"":""46"",""mode"":""topic-in-a-box"",""short"":""auto"",""long"":""aspects of automobiles and automakers in the US"",""conf"":""5"",""duration"":94.828},{""topicIndex"":""3"",""mode"":""topic-in-a-box"",""short"":""media"",""long"":""different types of broadcast media"",""conf"":""5"",""duration"":42.439},{""topicIndex"":""1"",""mode"":""topic-in-a-box"",""short"":""recipes"",""long"":""things that are involved in a recipe"",""conf"":""3"",""duration"":47.994},{""topicIndex"":""0"",""mode"":""topic-in-a-box"",""short"":""military conflicts"",""long"":""overview of different military campaigns the us has taken on"",""conf"":""4"",""duration"":51.04}]",4,topic-in-a-box,5925062540525568,20,5
0S798TA9,2015-03-05T20:23:17,"[""2015-03-05T20:12:20.859Z"",""2015-03-05T20:15:36.268Z"",""2015-03-05T20:17:30.639Z"",""2015-03-05T20:19:29.229Z"",""2015-03-05T20:21:30.357Z"",""2015-03-05T20:23:18.787Z""]","[{""topicIndex"":""19"",""mode"":""topic-in-a-box"",""short"":""Sport Scouts Rules"",""long"":""The Los Angeles California and San Franciso College Association League Contract Terms for Coaches."",""conf"":""5"",""duration"":195.409},{""topicIndex"":""2"",""mode"":""topic-in-a-box"",""short"":""State Healthcare Insurance"",""long"":""Governor Eliot Spitzer's take on the state's Healthcare Insurance"",""conf"":""4"",""duration"":114.371},{""topicIndex"":""1"",""mode"":""topic-in-a-box"",""short"":""Dog Food Recipes "",""long"":""Preparing and smoking fish oil for us in a cup of  salted dog food."",""conf"":""3"",""duration"":118.59},{""topicIndex"":""12"",""mode"":""topic-in-a-box"",""short"":""Good People Say"",""long"":""I'm sure good people really think they know what's going on at least a little."",""conf"":""4"",""duration"":121.128},{""topicIndex"":""42"",""mode"":""topic-in-a-box"",""short"":""Hussein Govenment Crimes"",""long"":""Hussein Government crimes against the muslims of Somalllllis included hanging and executions."",""conf"":""3"",""duration"":108.43}]",4,topic-in-a-box,5925658735673344,10,4
