topicIdx,updated,usercode,created,shortOrLong,players,done,key,wordNum,duration,worst,best
28,2015-03-22T01:13:11,0DYBKI9L,2015-03-15T02:06:55,short,"[u'28-10-word-3-short', u'28-10-histogram-3-short', u'28-10-wordcloud-3-short', u'28-10-topic-in-a-box-3-short']",True,6045763201138688,10,109.238,[u'algorithm'],[u'28-10-topic-in-a-box-3-short']
10,2015-03-19T12:55:24,AUKPFVBT,2015-03-15T02:06:16,long,"[u'10-20-word-0-long', u'10-20-histogram-0-long', u'10-20-wordcloud-0-long', u'10-20-topic-in-a-box-0-long']",True,6046788087709696,20,43.519,[u'10-20-histogram-0-long'],[u'10-20-word-0-long']
43,2015-03-21T19:35:41,TN2OK6QS,2015-03-15T02:07:40,short,"[u'43-5-word-4-short', u'43-5-histogram-4-short', u'43-5-wordcloud-4-short', u'43-5-topic-in-a-box-4-short']",True,6046867813040128,5,71.677,[u'algorithm'],"[u'43-5-word-4-short', u'43-5-topic-in-a-box-4-short']"
31,2015-03-21T19:30:32,2C2MVGIJ,2015-03-15T02:07:10,short,"[u'31-10-word-4-short', u'31-10-histogram-4-short', u'31-10-wordcloud-4-short', u'31-10-topic-in-a-box-4-short']",True,6048929397342208,10,29.359,[u'31-10-word-4-short'],"[u'31-10-histogram-4-short', u'algorithm']"
45,,,2015-03-22T01:38:08,long,"[u'45-5-word-4-long', u'45-5-histogram-0-long', u'45-5-wordcloud-1-long', u'45-5-topic-in-a-box-2-long']",False,6048988990013440,5,,,
42,2015-03-21T15:15:42,3BA4CF38,2015-03-15T02:07:39,long,"[u'42-10-word-1-long', u'42-10-histogram-1-long', u'42-10-wordcloud-1-long', u'42-10-topic-in-a-box-1-long']",True,6049680211312640,10,20.775,[u'42-10-wordcloud-1-long'],[u'42-10-histogram-1-long']
21,,,2015-03-22T01:36:56,long,"[u'21-20-word-4-long', u'21-20-histogram-0-long', u'21-20-wordcloud-1-long', u'21-20-topic-in-a-box-2-long']",False,6050940515778560,20,,,
46,,,2015-03-22T01:38:10,short,"[u'46-20-word-0-short', u'46-20-histogram-1-short', u'46-20-wordcloud-2-short', u'46-20-topic-in-a-box-3-short']",False,6052589783220224,20,,,
21,2015-03-19T00:59:00,Z68TFBHJ,2015-03-15T02:06:45,short,"[u'21-5-word-2-short', u'21-5-histogram-2-short', u'21-5-wordcloud-2-short', u'21-5-topic-in-a-box-2-short']",True,6052897947123712,5,28.201,[u'algorithm'],[u'21-5-topic-in-a-box-2-short']
13,,,2015-03-22T01:36:34,long,"[u'13-5-word-1-long', u'13-5-histogram-2-long', u'13-5-wordcloud-3-long', u'13-5-topic-in-a-box-4-long']",False,6052978746195968,5,,,
11,,,2015-03-22T01:36:31,long,"[u'11-5-word-3-long', u'11-5-histogram-4-long', u'11-5-wordcloud-0-long', u'11-5-topic-in-a-box-1-long']",False,6054975637553152,5,,,
1,,,2015-03-22T01:35:10,short,"[u'1-20-word-4-short', u'1-20-histogram-0-short', u'1-20-wordcloud-1-short', u'1-20-topic-in-a-box-2-short']",False,6055526467108864,20,,,
37,2015-03-20T03:01:55,WPKSLI53,2015-03-15T02:07:18,short,"[u'37-5-word-0-short', u'37-5-histogram-0-short', u'37-5-wordcloud-0-short', u'37-5-topic-in-a-box-0-short']",True,6058051907878912,5,15.536,[u'37-5-wordcloud-0-short'],[u'37-5-word-0-short']
10,,,2015-03-22T01:36:30,short,"[u'10-20-word-1-short', u'10-20-histogram-2-short', u'10-20-wordcloud-3-short', u'10-20-topic-in-a-box-4-short']",False,6058161697980416,20,,,
21,2015-03-19T03:58:54,CKKT1NCD,2015-03-15T02:06:45,long,"[u'21-10-word-1-long', u'21-10-histogram-1-long', u'21-10-wordcloud-1-long', u'21-10-topic-in-a-box-1-long']",True,6058831712878592,10,131.573,[u'21-10-wordcloud-1-long'],[u'21-10-histogram-1-long']
0,,,2015-03-22T01:35:09,short,"[u'0-20-word-3-short', u'0-20-histogram-4-short', u'0-20-wordcloud-0-short', u'0-20-topic-in-a-box-1-short']",False,6058957340672000,20,,,
34,2015-03-21T09:58:19,WGWPKN7M,2015-03-15T02:07:14,short,"[u'34-20-word-0-short', u'34-20-histogram-0-short', u'34-20-wordcloud-0-short', u'34-20-topic-in-a-box-0-short']",True,6059982227243008,20,143.841,[u'34-20-topic-in-a-box-0-short'],[u'34-20-wordcloud-0-short']
16,,,2015-03-22T01:36:39,short,"[u'16-20-word-2-short', u'16-20-histogram-3-short', u'16-20-wordcloud-4-short', u'16-20-topic-in-a-box-0-short']",False,6061024562118656,20,,,
34,2015-03-21T11:28:11,4JANWX9H,2015-03-15T02:07:14,short,"[u'34-10-word-1-short', u'34-10-histogram-1-short', u'34-10-wordcloud-1-short', u'34-10-topic-in-a-box-1-short']",True,6061375675695104,10,158.422,[u'34-10-histogram-1-short'],[u'34-10-wordcloud-1-short']
31,,,2015-03-22T01:37:38,long,"[u'31-5-word-0-long', u'31-5-histogram-1-long', u'31-5-wordcloud-2-long', u'31-5-topic-in-a-box-3-long']",False,6062328621563904,5,,,
19,2015-03-20T20:36:44,T5S9GX4I,2015-03-15T02:06:29,short,"[u'19-20-word-0-short', u'19-20-histogram-0-short', u'19-20-wordcloud-0-short', u'19-20-topic-in-a-box-0-short']",True,6062863344992256,20,11.667,[u'19-20-word-0-short'],[u'19-20-histogram-0-short']
5,2015-03-19T04:10:47,H118B90E,2015-03-15T02:05:48,short,"[u'5-20-word-2-short', u'5-20-histogram-2-short', u'5-20-wordcloud-2-short', u'5-20-topic-in-a-box-2-short']",True,6064055735287808,20,35.08,[u'5-20-topic-in-a-box-2-short'],[u'5-20-wordcloud-2-short']
3,2015-03-19T03:08:21,Z6FCQRNZ,2015-03-15T02:05:46,short,"[u'3-20-word-3-short', u'3-20-histogram-3-short', u'3-20-wordcloud-3-short', u'3-20-topic-in-a-box-3-short']",True,6065543404584960,20,19.859,[u'3-20-topic-in-a-box-3-short'],[u'algorithm']
35,,,2015-03-22T01:37:45,short,"[u'35-20-word-1-short', u'35-20-histogram-2-short', u'35-20-wordcloud-3-short', u'35-20-topic-in-a-box-4-short']",False,6065560047583232,20,,,
31,,,2015-03-22T01:37:39,short,"[u'31-20-word-0-short', u'31-20-histogram-1-short', u'31-20-wordcloud-2-short', u'31-20-topic-in-a-box-3-short']",False,6065712787357696,20,,,
25,,,2015-03-22T01:37:00,short,"[u'25-5-word-1-short', u'25-5-histogram-2-short', u'25-5-wordcloud-3-short', u'25-5-topic-in-a-box-4-short']",False,6066264959090688,5,,,
44,,,2015-03-22T01:38:07,short,"[u'44-20-word-2-short', u'44-20-histogram-3-short', u'44-20-wordcloud-4-short', u'44-20-topic-in-a-box-0-short']",False,6068024285069312,20,,,
35,2015-03-19T22:50:58,L0UNIFVK,2015-03-15T02:07:15,long,"[u'35-5-word-4-long', u'35-5-histogram-4-long', u'35-5-wordcloud-4-long', u'35-5-topic-in-a-box-4-long']",True,6068171924570112,5,43.369,[u'35-5-wordcloud-4-long'],[u'35-5-topic-in-a-box-4-long']
1,,,2015-03-22T01:35:09,long,"[u'1-10-word-1-long', u'1-10-histogram-2-long', u'1-10-wordcloud-3-long', u'1-10-topic-in-a-box-4-long']",False,6068650544988160,10,,,
19,2015-03-20T20:54:46,G4ASI0G0,2015-03-15T02:06:29,short,"[u'19-10-word-4-short', u'19-10-histogram-4-short', u'19-10-wordcloud-4-short', u'19-10-topic-in-a-box-4-short']",True,6069209696043008,10,53.923,[u'19-10-wordcloud-4-short'],"[u'19-10-word-4-short', u'19-10-histogram-4-short']"
7,2015-03-21T05:17:05,QMG5140F,2015-03-15T02:05:50,short,"[u'7-5-word-2-short', u'7-5-histogram-2-short', u'7-5-wordcloud-2-short', u'7-5-topic-in-a-box-2-short']",True,6069612617662464,5,25.83,[u'7-5-topic-in-a-box-2-short'],[u'algorithm']
5,2015-03-19T04:57:16,JIFP8790,2015-03-15T02:05:48,short,"[u'5-5-word-4-short', u'5-5-histogram-4-short', u'5-5-wordcloud-4-short', u'5-5-topic-in-a-box-4-short']",True,6069820655140864,5,58.828,[u'5-5-histogram-4-short'],[u'algorithm']
39,2015-03-19T08:27:30,IS4KXF2D,2015-03-15T02:07:22,long,"[u'39-20-word-3-long', u'39-20-histogram-3-long', u'39-20-wordcloud-3-long', u'39-20-topic-in-a-box-3-long']",True,6070084527194112,20,16.127,[u'39-20-topic-in-a-box-3-long'],[u'39-20-wordcloud-3-long']
33,,,2015-03-22T01:37:41,short,"[u'33-5-word-0-short', u'33-5-histogram-1-short', u'33-5-wordcloud-2-short', u'33-5-topic-in-a-box-3-short']",False,6070490133168128,5,,,
21,2015-03-19T04:03:35,89411BO9,2015-03-15T02:06:45,long,"[u'21-5-word-3-long', u'21-5-histogram-3-long', u'21-5-wordcloud-3-long', u'21-5-topic-in-a-box-3-long']",True,6071124714586112,5,37.104,[u'21-5-word-3-long'],[u'21-5-wordcloud-3-long']
25,,,2015-03-22T01:37:01,long,"[u'25-10-word-1-long', u'25-10-histogram-2-long', u'25-10-wordcloud-3-long', u'25-10-topic-in-a-box-4-long']",False,6071158805889024,10,,,
37,2015-03-19T06:14:41,WFVYO2F5,2015-03-15T02:07:19,long,"[u'37-20-word-1-long', u'37-20-histogram-1-long', u'37-20-wordcloud-1-long', u'37-20-topic-in-a-box-1-long']",True,6071622662356992,20,30.064,[u'37-20-topic-in-a-box-1-long'],[u'37-20-word-1-long']
21,2015-03-19T07:41:00,2DHG67AH,2015-03-15T02:06:44,short,"[u'21-5-word-0-short', u'21-5-histogram-0-short', u'21-5-wordcloud-0-short', u'21-5-topic-in-a-box-0-short']",True,6074356140605440,5,5.503,[u'21-5-topic-in-a-box-0-short'],[u'21-5-histogram-0-short']
19,2015-03-20T02:42:45,SQQXPIBF,2015-03-15T02:06:29,long,"[u'19-20-word-3-long', u'19-20-histogram-3-long', u'19-20-wordcloud-3-long', u'19-20-topic-in-a-box-3-long']",True,6074508880379904,20,22.041,[u'19-20-word-3-long'],[u'19-20-histogram-3-long']
37,2015-03-20T20:39:33,UROQLMCI,2015-03-15T02:07:18,short,"[u'37-5-word-2-short', u'37-5-histogram-2-short', u'37-5-wordcloud-2-short', u'37-5-topic-in-a-box-2-short']",True,6074835566329856,5,15.881,[u'37-5-topic-in-a-box-2-short'],[u'37-5-histogram-2-short']
14,,,2015-03-22T01:36:36,short,"[u'14-20-word-0-short', u'14-20-histogram-1-short', u'14-20-wordcloud-2-short', u'14-20-topic-in-a-box-3-short']",False,6076312766644224,20,,,
36,,,2015-03-22T01:37:45,long,"[u'36-5-word-2-long', u'36-5-histogram-3-long', u'36-5-wordcloud-4-long', u'36-5-topic-in-a-box-0-long']",False,6076423898923008,5,,,
47,,,2015-03-22T01:38:10,short,"[u'47-5-word-1-short', u'47-5-histogram-2-short', u'47-5-wordcloud-3-short', u'47-5-topic-in-a-box-4-short']",False,6077574413287424,5,,,
48,2015-03-21T00:43:47,0PF1HFMI,2015-03-15T02:07:48,long,"[u'48-10-word-0-long', u'48-10-histogram-0-long', u'48-10-wordcloud-0-long', u'48-10-topic-in-a-box-0-long']",True,6077609309896704,10,17.103,[u'48-10-wordcloud-0-long'],[u'48-10-histogram-0-long']
35,,,2015-03-22T01:37:44,long,"[u'35-10-word-0-long', u'35-10-histogram-1-long', u'35-10-wordcloud-2-long', u'35-10-topic-in-a-box-3-long']",False,6080455531036672,10,,,
24,,,2015-03-22T01:36:59,long,"[u'24-5-word-0-long', u'24-5-histogram-1-long', u'24-5-wordcloud-2-long', u'24-5-topic-in-a-box-3-long']",False,6081072932585472,5,,,
3,2015-03-20T02:18:18,5ZFWBRPX,2015-03-15T02:05:45,long,"[u'3-10-word-1-long', u'3-10-histogram-1-long', u'3-10-wordcloud-1-long', u'3-10-topic-in-a-box-1-long']",True,6082052185128960,10,45.395,[u'3-10-word-1-long'],[u'3-10-wordcloud-1-long']
16,,,2015-03-22T01:36:38,short,"[u'16-10-word-1-short', u'16-10-histogram-2-short', u'16-10-wordcloud-3-short', u'16-10-topic-in-a-box-4-short']",False,6083135590629376,10,,,
3,,,2015-03-22T01:35:12,long,"[u'3-5-word-3-long', u'3-5-histogram-4-long', u'3-5-wordcloud-0-long', u'3-5-topic-in-a-box-1-long']",False,6084173362102272,5,,,
2,2015-03-21T20:48:03,5YP4K0Z0,2015-03-15T02:05:44,short,"[u'2-10-word-4-short', u'2-10-histogram-4-short', u'2-10-wordcloud-4-short', u'2-10-topic-in-a-box-4-short']",True,6084864583401472,10,11.023,[u'2-10-wordcloud-4-short'],[u'2-10-topic-in-a-box-4-short']
34,2015-03-21T15:00:56,IVJG5KD7,2015-03-15T02:07:14,short,"[u'34-5-word-4-short', u'34-5-histogram-4-short', u'34-5-wordcloud-4-short', u'34-5-topic-in-a-box-4-short']",True,6086124887867392,5,29.206,[u'34-5-topic-in-a-box-4-short'],[u'34-5-word-4-short']
29,,,2015-03-22T01:37:06,long,"[u'29-5-word-3-long', u'29-5-histogram-4-long', u'29-5-wordcloud-0-long', u'29-5-topic-in-a-box-1-long']",False,6086801882087424,5,,,
7,2015-03-21T14:34:09,D6DJ71MK,2015-03-15T02:05:50,short,"[u'7-5-word-1-short', u'7-5-histogram-1-short', u'7-5-wordcloud-1-short', u'7-5-topic-in-a-box-1-short']",True,6087676713238528,5,54.791,[u'7-5-word-1-short'],[u'algorithm']
29,,,2015-03-22T01:37:06,long,"[u'29-10-word-4-long', u'29-10-histogram-0-long', u'29-10-wordcloud-1-long', u'29-10-topic-in-a-box-2-long']",False,6088011720687616,10,,,
2,,,2015-03-22T01:35:11,short,"[u'2-10-word-2-short', u'2-10-histogram-3-short', u'2-10-wordcloud-4-short', u'2-10-topic-in-a-box-0-short']",False,6088082319212544,10,,,
43,,,2015-03-22T01:38:06,long,"[u'43-20-word-3-long', u'43-20-histogram-4-long', u'43-20-wordcloud-0-long', u'43-20-topic-in-a-box-1-long']",False,6088163118284800,20,,,
5,2015-03-19T13:46:23,ERWMIMA0,2015-03-15T02:05:49,short,"[u'5-20-word-4-short', u'5-20-histogram-4-short', u'5-20-wordcloud-4-short', u'5-20-topic-in-a-box-4-short']",True,6089214848401408,20,25.627,[u'algorithm'],[u'5-20-topic-in-a-box-4-short']
43,,,2015-03-22T01:38:05,long,"[u'43-20-word-0-long', u'43-20-histogram-1-long', u'43-20-wordcloud-2-long', u'43-20-topic-in-a-box-3-long']",False,6090160009641984,20,,,
36,,,2015-03-22T01:37:46,short,"[u'36-10-word-0-short', u'36-10-histogram-1-short', u'36-10-wordcloud-2-short', u'36-10-topic-in-a-box-3-short']",False,6090710839197696,10,,,
18,,,2015-03-15T02:06:27,short,"[u'18-10-word-0-short', u'18-10-histogram-0-short', u'18-10-wordcloud-0-short', u'18-10-topic-in-a-box-0-short']",False,6091139262185472,10,,,
19,2015-03-20T03:23:01,UQ83SCYL,2015-03-15T02:06:29,long,"[u'19-20-word-2-long', u'19-20-histogram-2-long', u'19-20-wordcloud-2-long', u'19-20-topic-in-a-box-2-long']",True,6091387564982272,20,80.48,[u'19-20-wordcloud-2-long'],[u'19-20-word-2-long']
24,,,2015-03-22T01:37:00,long,"[u'24-20-word-3-long', u'24-20-histogram-4-long', u'24-20-wordcloud-0-long', u'24-20-topic-in-a-box-1-long']",False,6091500039438336,20,,,
5,2015-03-20T20:35:05,9I4XEO0O,2015-03-15T02:05:48,long,"[u'5-5-word-4-long', u'5-5-histogram-4-long', u'5-5-wordcloud-4-long', u'5-5-topic-in-a-box-4-long']",True,6092427752374272,5,8.175,[u'5-5-word-4-long'],[u'5-5-topic-in-a-box-4-long']
17,,,2015-03-22T01:36:40,long,"[u'17-20-word-0-long', u'17-20-histogram-1-long', u'17-20-wordcloud-2-long', u'17-20-topic-in-a-box-3-long']",False,6093236279967744,20,,,
46,,,2015-03-22T01:38:09,short,"[u'46-5-word-3-short', u'46-5-histogram-4-short', u'46-5-wordcloud-0-short', u'46-5-topic-in-a-box-1-short']",False,6093346070069248,5,,,
2,,,2015-03-22T01:35:11,long,"[u'2-20-word-1-long', u'2-20-histogram-2-long', u'2-20-wordcloud-3-long', u'2-20-topic-in-a-box-4-long']",False,6094016084967424,20,,,
29,,,2015-03-22T01:37:06,short,"[u'29-5-word-3-short', u'29-5-histogram-4-short', u'29-5-wordcloud-0-short', u'29-5-topic-in-a-box-1-short']",False,6094141712760832,5,,,
20,2015-03-21T04:47:26,601P9SMH,2015-03-15T02:06:44,short,"[u'20-20-word-1-short', u'20-20-histogram-1-short', u'20-20-wordcloud-1-short', u'20-20-topic-in-a-box-1-short']",True,6094368809156608,20,32.798,[u'20-20-histogram-1-short'],[u'20-20-wordcloud-1-short']
13,,,2015-03-22T01:36:34,long,"[u'13-20-word-0-long', u'13-20-histogram-1-long', u'13-20-wordcloud-2-long', u'13-20-topic-in-a-box-3-long']",False,6095166599331840,20,,,
16,2015-03-20T05:09:45,4U7EOW1W,2015-03-15T02:06:25,long,"[u'16-10-word-2-long', u'16-10-histogram-2-long', u'16-10-wordcloud-2-long', u'16-10-topic-in-a-box-2-long']",True,6095201495941120,10,23.12,[u'16-10-topic-in-a-box-2-long'],[u'16-10-wordcloud-2-long']
20,2015-03-21T12:49:31,CXTRO06P,2015-03-15T02:06:44,short,"[u'20-20-word-4-short', u'20-20-histogram-4-short', u'20-20-wordcloud-4-short', u'20-20-topic-in-a-box-4-short']",True,6096192291209216,20,70.925,[u'algorithm'],[u'20-20-topic-in-a-box-4-short']
45,,,2015-03-22T01:38:08,long,"[u'45-10-word-3-long', u'45-10-histogram-4-long', u'45-10-wordcloud-0-long', u'45-10-topic-in-a-box-1-long']",False,6096208934207488,10,,,
1,,,2015-03-22T01:35:10,long,"[u'1-20-word-4-long', u'1-20-histogram-0-long', u'1-20-wordcloud-1-long', u'1-20-topic-in-a-box-2-long']",False,6098047717081088,20,,,
37,2015-03-19T12:55:24,AUKPFVBT,2015-03-15T02:07:19,long,"[u'37-10-word-4-long', u'37-10-histogram-4-long', u'37-10-wordcloud-4-long', u'37-10-topic-in-a-box-4-long']",True,6099240107376640,10,50.544,[u'37-10-topic-in-a-box-4-long'],[u'37-10-word-4-long']
35,2015-03-20T00:40:15,WIJB2CMB,2015-03-15T02:07:16,long,"[u'35-20-word-0-long', u'35-20-histogram-0-long', u'35-20-wordcloud-0-long', u'35-20-topic-in-a-box-0-long']",True,6100727776673792,20,44.93,[u'35-20-topic-in-a-box-0-long'],[u'35-20-histogram-0-long']
21,2015-03-19T04:47:22,WLXG0O6A,2015-03-15T02:06:46,long,"[u'21-20-word-3-long', u'21-20-histogram-3-long', u'21-20-wordcloud-3-long', u'21-20-topic-in-a-box-3-long']",True,6101765548146688,20,86.678,[u'21-20-wordcloud-3-long'],[u'21-20-word-3-long']
2,2015-03-20T20:36:44,T5S9GX4I,2015-03-15T02:05:44,long,"[u'2-10-word-0-long', u'2-10-histogram-0-long', u'2-10-wordcloud-0-long', u'2-10-topic-in-a-box-0-long']",True,6103717073911808,10,74.102,[u'2-10-wordcloud-0-long'],[u'2-10-topic-in-a-box-0-long']
35,,,2015-03-22T01:37:45,long,"[u'35-20-word-2-long', u'35-20-histogram-3-long', u'35-20-wordcloud-4-long', u'35-20-topic-in-a-box-0-long']",False,6103834917076992,20,,,
38,2015-03-21T20:44:39,XTHMXL1T,2015-03-15T02:07:21,long,"[u'38-20-word-4-long', u'38-20-histogram-4-long', u'38-20-wordcloud-4-long', u'38-20-topic-in-a-box-4-long']",True,6104796989751296,20,43.231,[u'38-20-histogram-4-long'],[u'38-20-word-4-long']
37,2015-03-19T13:36:57,AWRTVZTC,2015-03-15T02:07:18,long,"[u'37-5-word-1-long', u'37-5-histogram-1-long', u'37-5-wordcloud-1-long', u'37-5-topic-in-a-box-1-long']",True,6105005027229696,5,14.081,[u'37-5-word-1-long'],[u'37-5-wordcloud-1-long']
2,2015-03-20T22:28:56,OB5E2A1J,2015-03-15T02:05:44,long,"[u'2-10-word-2-long', u'2-10-histogram-2-long', u'2-10-wordcloud-2-long', u'2-10-topic-in-a-box-2-long']",True,6105356140806144,10,55.092,[u'2-10-word-2-long'],[u'2-10-wordcloud-2-long']
25,,,2015-03-22T01:37:01,short,"[u'25-10-word-1-short', u'25-10-histogram-2-short', u'25-10-wordcloud-3-short', u'25-10-topic-in-a-box-4-short']",False,6106026155704320,10,,,
2,,,2015-03-22T01:35:11,long,"[u'2-10-word-3-long', u'2-10-histogram-4-long', u'2-10-wordcloud-0-long', u'2-10-topic-in-a-box-1-long']",False,6106309086674944,10,,,
18,,,2015-03-22T01:36:41,short,"[u'18-10-word-2-short', u'18-10-histogram-3-short', u'18-10-wordcloud-4-short', u'18-10-topic-in-a-box-0-short']",False,6106807034445824,10,,,
2,,,2015-03-22T01:35:11,short,"[u'2-10-word-0-short', u'2-10-histogram-1-short', u'2-10-wordcloud-2-short', u'2-10-topic-in-a-box-3-short']",False,6109540512694272,10,,,
44,,,2015-03-22T01:38:06,long,"[u'44-10-word-1-long', u'44-10-histogram-2-long', u'44-10-wordcloud-3-long', u'44-10-topic-in-a-box-4-long']",False,6111497138733056,10,,,
9,,,2015-03-22T01:35:21,short,"[u'9-10-word-3-short', u'9-10-histogram-4-short', u'9-10-wordcloud-0-short', u'9-10-topic-in-a-box-1-short']",False,6112004750180352,10,,,
3,2015-03-19T05:24:53,YZ5O8Q2L,2015-03-15T02:05:45,short,"[u'3-10-word-2-short', u'3-10-histogram-2-short', u'3-10-wordcloud-2-short', u'3-10-topic-in-a-box-2-short']",True,6112152389681152,10,20.266,[u'3-10-histogram-2-short'],[u'algorithm']
21,2015-03-19T13:23:40,BW0MUTBH,2015-03-15T02:06:45,long,"[u'21-5-word-1-long', u'21-5-histogram-1-long', u'21-5-wordcloud-1-long', u'21-5-topic-in-a-box-1-long']",True,6112631010099200,5,32.856,[u'21-5-topic-in-a-box-1-long'],[u'21-5-word-1-long']
27,,,2015-03-22T01:37:03,long,"[u'27-5-word-2-long', u'27-5-histogram-3-long', u'27-5-wordcloud-4-long', u'27-5-topic-in-a-box-0-long']",False,6112793681985536,5,,,
29,,,2015-03-22T01:37:06,short,"[u'29-10-word-4-short', u'29-10-histogram-0-short', u'29-10-wordcloud-1-short', u'29-10-topic-in-a-box-2-short']",False,6113784477253632,10,,,
5,2015-03-20T20:39:33,UROQLMCI,2015-03-15T02:05:48,long,"[u'5-5-word-2-long', u'5-5-histogram-2-long', u'5-5-wordcloud-2-long', u'5-5-topic-in-a-box-2-long']",True,6115226512523264,5,10.319,[u'5-5-word-2-long'],[u'5-5-histogram-2-long']
20,2015-03-21T13:20:23,59XMUBZB,2015-03-15T02:06:44,short,"[u'20-10-word-3-short', u'20-10-histogram-3-short', u'20-10-wordcloud-3-short', u'20-10-topic-in-a-box-3-short']",True,6116131945316352,10,12.714,"[u'20-10-word-3-short', u'20-10-histogram-3-short']",[u'algorithm']
2,2015-03-21T00:40:26,Z1WYOZVC,2015-03-15T02:05:44,long,"[u'2-20-word-1-long', u'2-20-histogram-1-long', u'2-20-wordcloud-1-long', u'2-20-topic-in-a-box-1-long']",True,6117156831887360,20,30.048,[u'2-20-word-1-long'],[u'2-20-wordcloud-1-long']
35,2015-03-21T15:26:11,XJZ6JQNN,2015-03-15T02:07:15,short,"[u'35-5-word-4-short', u'35-5-histogram-4-short', u'35-5-wordcloud-4-short', u'35-5-topic-in-a-box-4-short']",True,6117236557217792,5,23.259,[u'35-5-wordcloud-4-short'],[u'35-5-topic-in-a-box-4-short']
47,,,2015-03-22T01:38:10,long,"[u'47-5-word-2-long', u'47-5-histogram-3-long', u'47-5-wordcloud-4-long', u'47-5-topic-in-a-box-0-long']",False,6118319962718208,5,,,
23,2015-03-21T18:23:18,NS7FYE2C,2015-03-15T02:06:48,short,"[u'23-10-word-4-short', u'23-10-histogram-4-short', u'23-10-wordcloud-4-short', u'23-10-topic-in-a-box-4-short']",True,6119298141519872,10,16.789,[u'algorithm'],[u'23-10-word-4-short']
37,,,2015-03-22T01:37:48,long,"[u'37-10-word-4-long', u'37-10-histogram-0-long', u'37-10-wordcloud-1-long', u'37-10-topic-in-a-box-2-long']",False,6119357734191104,10,,,
34,2015-03-21T23:30:16,G4BWBB0Y,2015-03-15T02:07:14,long,"[u'34-10-word-2-long', u'34-10-histogram-2-long', u'34-10-wordcloud-2-long', u'34-10-topic-in-a-box-2-long']",True,6120048955490304,10,15.498,[u'34-10-topic-in-a-box-2-long'],[u'34-10-histogram-2-long']
14,,,2015-03-22T01:36:36,long,"[u'14-20-word-3-long', u'14-20-histogram-4-long', u'14-20-wordcloud-0-long', u'14-20-topic-in-a-box-1-long']",False,6121309259956224,20,,,
14,,,2015-03-22T01:36:36,short,"[u'14-10-word-4-short', u'14-10-histogram-0-short', u'14-10-wordcloud-1-short', u'14-10-topic-in-a-box-2-short']",False,6123196092776448,10,,,
37,2015-03-21T00:41:43,KK2XLIG2,2015-03-15T02:07:18,short,"[u'37-5-word-1-short', u'37-5-histogram-1-short', u'37-5-wordcloud-1-short', u'37-5-topic-in-a-box-1-short']",True,6123266691301376,5,9.237,[u'37-5-word-1-short'],"[u'37-5-histogram-1-short', u'37-5-wordcloud-1-short', u'37-5-topic-in-a-box-1-short']"
29,,,2015-03-22T01:37:06,long,"[u'29-5-word-2-long', u'29-5-histogram-3-long', u'29-5-wordcloud-4-long', u'29-5-topic-in-a-box-0-long']",False,6123347490373632,5,,,
28,,,2015-03-22T01:37:04,short,"[u'28-5-word-0-short', u'28-5-histogram-1-short', u'28-5-wordcloud-2-short', u'28-5-topic-in-a-box-3-short']",False,6125344381730816,5,,,
18,,,2015-03-22T01:36:41,long,"[u'18-5-word-3-long', u'18-5-histogram-4-long', u'18-5-wordcloud-0-long', u'18-5-topic-in-a-box-1-long']",False,6125895211286528,5,,,
2,2015-03-21T23:00:34,WWNASTPJ,2015-03-15T02:05:44,short,"[u'2-10-word-1-short', u'2-10-histogram-1-short', u'2-10-wordcloud-1-short', u'2-10-topic-in-a-box-1-short']",True,6126323634274304,10,16.653,[u'2-10-wordcloud-1-short'],[u'algorithm']
3,2015-03-20T21:16:18,P9K3OKCV,2015-03-15T02:05:46,long,"[u'3-20-word-3-long', u'3-20-histogram-3-long', u'3-20-wordcloud-3-long', u'3-20-topic-in-a-box-3-long']",True,6126571937071104,20,92.136,[u'3-20-topic-in-a-box-3-long'],[u'3-20-histogram-3-long']
10,,,2015-03-22T01:36:30,short,"[u'10-5-word-2-short', u'10-5-histogram-3-short', u'10-5-wordcloud-4-short', u'10-5-topic-in-a-box-0-short']",False,6126684411527168,5,,,
1,,,2015-03-22T01:35:09,short,"[u'1-10-word-1-short', u'1-10-histogram-2-short', u'1-10-wordcloud-3-short', u'1-10-topic-in-a-box-4-short']",False,6128420652056576,10,,,
29,,,2015-03-22T01:37:06,short,"[u'29-10-word-2-short', u'29-10-histogram-3-short', u'29-10-wordcloud-4-short', u'29-10-topic-in-a-box-0-short']",False,6128530442158080,10,,,
37,2015-03-19T23:14:27,49DIV42W,2015-03-15T02:07:18,long,"[u'37-10-word-0-long', u'37-10-histogram-0-long', u'37-10-wordcloud-0-long', u'37-10-topic-in-a-box-0-long']",True,6129200457056256,10,78.336,[u'37-10-topic-in-a-box-0-long'],[u'37-10-word-0-long']
15,,,2015-03-22T01:36:36,long,"[u'15-5-word-2-long', u'15-5-histogram-3-long', u'15-5-wordcloud-4-long', u'15-5-topic-in-a-box-0-long']",False,6129326084849664,5,,,
4,2015-03-19T22:58:41,S2L5D3IZ,2015-03-15T02:05:47,long,"[u'4-20-word-2-long', u'4-20-histogram-2-long', u'4-20-wordcloud-2-long', u'4-20-topic-in-a-box-2-long']",True,6129553181245440,20,144.227,[u'4-20-wordcloud-2-long'],[u'4-20-histogram-2-long']
